,Customer ID,Gender,Age,Under 30,Senior Citizen,Tenure in Months,Contract,Internet Service,Avg Monthly Long Distance Charges,Monthly Charge,Total Charges,Satisfaction Score,CLTV,Customer Status
3421,8060-HIWJJ,Male,35,No,No,64,Two Year,Yes,14.39,86.55,5632.55,4,4934,Stayed
3422,7684-XSZIY,Male,53,No,No,72,Two Year,No,20.42,24.3,1643.25,4,5160,Stayed
3423,9089-UOWJG,Female,51,No,No,12,Month-to-Month,Yes,7.97,58.35,740.55,4,5068,Stayed
3424,8039-ACLPL,Female,29,Yes,No,72,Two Year,Yes,12.32,68.75,4888.2,3,4505,Stayed
3425,9885-AIBVB,Male,62,No,No,29,Month-to-Month,Yes,39.5,85.8,2440.25,3,2568,Stayed
3426,1934-MKPXS,Male,21,Yes,No,33,One Year,No,49.37,20.1,620.55,5,3636,Stayed
3427,2592-YKDIF,Female,47,No,No,1,Month-to-Month,No,44.09,20.35,20.35,3,5774,Joined
3428,2272-JKMSI,Female,42,No,No,62,One Year,Yes,13.25,110.8,6840.95,4,4306,Stayed
3429,8714-CTZJW,Female,24,Yes,No,4,Month-to-Month,Yes,19.84,82.85,319.6,3,3154,Stayed
3430,3569-EDBPQ,Female,44,No,No,24,Month-to-Month,Yes,25.81,84.35,1938.05,3,2198,Stayed
3431,3131-NWVFJ,Female,56,No,No,14,One Year,No,19.03,19.55,294.5,3,5620,Stayed
3432,7521-YXVZY,Male,38,No,No,3,Month-to-Month,No,5.15,19.95,58.3,5,4430,Joined
3433,2373-NTKOD,Male,40,No,No,8,Month-to-Month,Yes,25.72,66.25,546.45,5,3026,Stayed
3434,1970-KKFWL,Female,38,No,No,35,Two Year,No,6.52,23.3,797.1,3,2416,Stayed
3435,9337-SRRNI,Male,64,No,No,66,Two Year,No,23.81,25.3,1673.8,4,6019,Stayed
3436,0895-UADGO,Male,46,No,No,8,Two Year,Yes,0.0,44.55,343.45,3,5489,Stayed
3437,5678-VFNEQ,Female,19,Yes,No,71,One Year,Yes,4.39,104.1,7412.25,4,4695,Stayed
3438,5977-CKHON,Female,59,No,No,43,Month-to-Month,Yes,27.49,92.55,4039.0,3,3853,Stayed
3439,1830-GGFNM,Male,35,No,No,65,Two Year,Yes,19.53,94.55,6078.75,4,4603,Stayed
3440,5302-BDJNT,Male,27,Yes,No,35,Month-to-Month,Yes,45.62,95.5,3418.2,3,3715,Stayed
3441,5223-UZAVK,Male,51,No,No,64,One Year,Yes,9.95,100.3,6603.8,5,4986,Stayed
3442,4859-ZSRDZ,Female,58,No,No,58,Two Year,Yes,0.0,55.5,3166.9,3,4080,Stayed
3443,9350-VLHMB,Male,38,No,No,67,Month-to-Month,Yes,6.15,89.55,6373.1,4,6111,Stayed
3444,3498-LZGQZ,Male,59,No,No,63,Two Year,No,30.1,19.15,1177.05,5,6373,Stayed
3445,8785-CJSHH,Female,22,Yes,No,60,Month-to-Month,Yes,34.48,99.8,5985.75,4,6213,Stayed
3446,3870-SPZSI,Female,56,No,No,70,Two Year,Yes,33.25,113.05,7869.05,5,4203,Stayed
3447,7560-QRBXH,Female,32,No,No,48,One Year,No,9.19,19.95,936.7,3,3396,Stayed
3448,7077-XJMET,Male,63,No,No,12,Month-to-Month,Yes,49.39,74.15,741.4,4,5426,Stayed
3449,4652-ODEVH,Male,43,No,No,45,Two Year,No,47.31,24.45,1088.25,5,3586,Stayed
3450,6510-UPNKS,Female,21,Yes,No,23,One Year,No,43.77,24.8,615.35,3,4402,Stayed
3451,6718-BDGHG,Female,64,No,No,43,One Year,Yes,12.98,64.85,2908.2,3,4000,Stayed
3452,9046-DQMTP,Male,49,No,No,35,Month-to-Month,No,17.92,20.75,739.9,3,5876,Stayed
3453,6439-LAJXL,Male,47,No,No,9,Month-to-Month,Yes,34.64,68.95,593.85,3,2452,Stayed
3454,1666-JZPZT,Male,61,No,No,27,Month-to-Month,Yes,2.69,49.0,1291.35,3,5428,Stayed
3455,5777-KJIRB,Female,61,No,No,40,One Year,Yes,23.28,50.25,2023.55,5,2449,Stayed
3456,7677-SJJJK,Male,26,Yes,No,8,One Year,No,48.39,19.9,153.95,5,3152,Stayed
3457,3253-HKOKL,Female,31,No,No,52,One Year,Yes,7.99,100.3,5244.45,3,4811,Stayed
3458,7055-HNEOJ,Male,34,No,No,3,Month-to-Month,Yes,4.19,55.8,154.55,4,2662,Joined
3459,5514-YQENT,Male,29,Yes,No,41,Two Year,Yes,30.58,111.15,4507.15,5,5038,Stayed
3460,3211-AAPKX,Male,26,Yes,No,20,Month-to-Month,Yes,23.22,98.55,2031.95,3,3300,Stayed
3461,8445-DNBAE,Male,24,Yes,No,1,Month-to-Month,Yes,43.05,50.05,50.05,4,5523,Joined
3462,2958-NHPPS,Male,45,No,No,23,Month-to-Month,No,35.32,20.85,473.9,5,4263,Stayed
3463,1735-XMJVH,Male,51,No,No,8,Month-to-Month,No,34.87,19.35,152.6,3,5416,Stayed
3464,6890-PFRQX,Male,56,No,No,18,Month-to-Month,Yes,12.21,69.5,1199.4,3,4466,Stayed
3465,5899-OUVKV,Male,56,No,No,31,Month-to-Month,Yes,45.92,94.5,2979.2,3,3949,Stayed
3466,8681-ICONS,Male,20,Yes,No,29,Month-to-Month,No,24.64,20.65,654.85,3,4667,Stayed
3467,1621-YNCJH,Female,54,No,No,36,Two Year,Yes,19.24,106.05,3834.4,3,4505,Stayed
3468,6362-QHAFM,Male,53,No,No,42,One Year,Yes,42.45,108.3,4586.15,3,5106,Stayed
3469,3070-BDOQC,Female,38,No,No,60,Two Year,Yes,16.81,99.65,5941.05,4,4616,Stayed
3470,6234-PFPXL,Male,42,No,No,22,Month-to-Month,Yes,35.62,95.9,2234.95,3,3207,Stayed
3471,9824-QCJPK,Male,47,No,No,36,One Year,No,21.77,20.0,666.75,3,4175,Stayed
3472,4283-IVYCI,Male,40,No,No,9,Month-to-Month,Yes,27.53,64.95,547.8,3,3013,Stayed
3473,1866-OBPNR,Male,28,Yes,No,1,Month-to-Month,Yes,42.99,74.6,74.6,5,5494,Joined
3474,8205-MQUGY,Male,39,No,No,12,Month-to-Month,Yes,9.58,49.2,571.15,3,3582,Stayed
3475,8970-ANWXO,Female,37,No,No,23,One Year,Yes,35.03,73.75,1756.6,3,3483,Stayed
3476,9480-BQJEI,Male,35,No,No,62,One Year,Yes,24.35,92.3,5731.45,4,6468,Stayed
3477,6979-TNDEU,Female,42,No,No,8,Month-to-Month,No,14.32,19.2,156.85,3,2879,Stayed
3478,9777-WJJPR,Male,46,No,No,31,Month-to-Month,Yes,29.77,88.65,2683.2,4,4821,Stayed
3479,9495-SKLKD,Male,54,No,No,45,Month-to-Month,Yes,22.31,95.95,4456.65,5,5322,Stayed
3480,5067-DGXLL,Male,35,No,No,2,Month-to-Month,No,15.83,20.25,36.8,4,5736,Joined
3481,6281-FKEWS,Female,58,No,No,44,One Year,Yes,0.0,49.05,2265.0,5,3910,Stayed
3482,8898-KASCD,Male,41,No,No,39,One Year,Yes,0.0,35.55,1309.15,3,3752,Stayed
3483,9242-TKFSV,Male,53,No,No,72,Two Year,Yes,0.0,65.1,4754.3,4,4969,Stayed
3484,0743-HNPFG,Female,50,No,No,51,One Year,Yes,17.95,69.75,3562.5,3,5628,Stayed
3485,5035-PGZXH,Female,49,No,No,56,One Year,Yes,32.43,106.8,5914.4,3,6161,Stayed
3486,8695-WDYEA,Male,32,No,No,1,Month-to-Month,Yes,39.3,51.25,51.25,4,4483,Joined
3487,6543-JXSOO,Female,30,No,No,23,One Year,Yes,12.88,57.75,1282.85,3,3794,Stayed
3488,8605-ITULD,Female,21,Yes,No,1,Month-to-Month,No,5.1,19.55,19.55,3,5750,Joined
3489,6416-YJTTB,Male,20,Yes,No,11,Month-to-Month,Yes,8.48,79.5,795.65,4,2278,Stayed
3490,4472-VESGY,Female,41,No,No,52,Month-to-Month,Yes,31.09,98.15,4993.4,4,5123,Stayed
3491,3195-TQDZX,Male,19,Yes,No,3,Month-to-Month,No,1.57,20.25,61.45,5,4050,Joined
3492,3128-YOVTD,Female,29,Yes,No,51,Month-to-Month,Yes,2.53,79.15,4018.55,3,6321,Stayed
3493,7041-TXQJH,Female,64,No,No,37,Month-to-Month,Yes,0.0,40.2,1478.85,5,5924,Stayed
3494,5014-GSOUQ,Male,59,No,No,13,Two Year,No,18.73,19.95,243.65,4,2884,Stayed
3495,5724-BIDBU,Male,29,Yes,No,49,One Year,Yes,42.19,55.35,2633.95,3,5601,Stayed
3496,1769-GRUIK,Female,19,Yes,No,18,Month-to-Month,Yes,2.76,71.1,1247.75,5,4911,Stayed
3497,8819-WFGGJ,Male,42,No,No,68,Two Year,Yes,0.0,54.1,3794.5,3,4601,Stayed
3498,7427-AUFPY,Male,27,Yes,No,54,Two Year,No,25.72,19.65,1008.7,5,5708,Stayed
3499,7898-PDWQE,Male,22,Yes,No,71,Two Year,Yes,18.04,80.4,5727.15,3,5228,Stayed
3500,9972-EWRJS,Female,56,No,No,67,Two Year,No,48.75,19.25,1372.9,4,5154,Stayed
3501,9314-IJWSQ,Female,46,No,No,14,Month-to-Month,Yes,26.58,84.8,1203.9,3,2452,Stayed
3502,5799-JRCZO,Female,48,No,No,63,Two Year,No,24.32,19.5,1215.1,5,4370,Stayed
3503,1921-KYSAY,Female,36,No,No,41,One Year,Yes,36.93,68.6,2877.05,4,4572,Stayed
3504,6198-RTPMF,Female,46,No,No,17,Month-to-Month,Yes,9.22,92.6,1579.7,4,4756,Stayed
3505,2924-KHUVI,Male,28,Yes,No,56,One Year,Yes,46.9,100.55,5514.95,3,4847,Stayed
3506,1925-GMVBW,Female,49,No,No,5,Month-to-Month,No,24.53,20.55,96.1,3,5967,Stayed
3507,6184-DYUOB,Female,28,Yes,No,3,Month-to-Month,No,41.9,19.6,55.25,3,2941,Joined
3508,9207-ZPANB,Male,42,No,No,37,One Year,Yes,13.04,67.45,2443.3,3,5042,Stayed
3509,9327-QSDED,Male,44,No,No,8,Month-to-Month,Yes,7.02,43.55,335.4,5,3266,Stayed
3510,1656-DRSMG,Female,40,No,No,63,Month-to-Month,Yes,19.01,109.85,7002.95,5,5775,Stayed
3511,3012-VFFMN,Female,61,No,No,7,Month-to-Month,No,5.01,20.65,158.95,3,4058,Stayed
3512,2984-AFWNC,Female,52,No,No,3,Month-to-Month,Yes,17.01,95.4,293.15,3,2813,Joined
3513,0640-YJTPY,Male,19,Yes,No,72,Two Year,No,5.7,21.0,1493.75,5,4974,Stayed
3514,8096-LOIST,Female,57,No,No,19,Month-to-Month,Yes,40.22,56.2,1093.4,5,3384,Stayed
3515,9764-REAFF,Female,60,No,No,59,Two Year,No,26.99,18.4,1057.85,4,4375,Stayed
3516,7107-UBYKY,Female,62,No,No,35,Month-to-Month,No,24.76,25.75,882.55,5,4194,Stayed
3517,4881-GQJTW,Male,64,No,No,14,Month-to-Month,No,8.54,19.6,300.4,4,2847,Stayed
3518,7876-DNYAP,Female,29,Yes,No,69,Two Year,No,8.39,19.8,1436.95,5,5423,Stayed
3519,2882-WDTBA,Male,64,No,No,69,Two Year,Yes,44.33,75.75,5388.15,4,5839,Stayed
3520,2091-GPPIQ,Female,56,No,No,72,Two Year,Yes,26.04,78.95,5730.15,5,5050,Stayed
3521,5071-FBJFS,Female,61,No,No,4,Month-to-Month,Yes,44.64,50.3,217.1,3,3147,Stayed
3522,2796-UUZZO,Male,30,No,No,63,Month-to-Month,Yes,18.88,80.3,4896.35,4,5157,Stayed
3523,2429-AYKKO,Male,52,No,No,72,Two Year,No,3.43,19.85,1434.1,5,4790,Stayed
3524,9798-OPFEM,Female,42,No,No,46,Two Year,No,32.78,21.1,937.1,5,4791,Stayed
3525,3794-NFNCH,Male,53,No,No,30,Month-to-Month,Yes,23.16,50.0,1474.9,4,4715,Stayed
3526,5193-QLVZB,Male,52,No,No,63,Two Year,Yes,48.75,104.75,6536.5,5,5882,Stayed
3527,7114-AEOZE,Female,53,No,No,60,Two Year,No,31.12,19.85,1128.1,4,6213,Stayed
3528,5522-NYKPB,Male,26,Yes,No,25,Month-to-Month,Yes,11.79,85.9,2199.05,3,3153,Stayed
3529,6518-KZXCB,Male,61,No,No,22,Two Year,No,4.79,25.25,566.5,4,3403,Stayed
3530,2245-ADZFJ,Female,58,No,No,31,Two Year,Yes,28.52,80.55,2471.6,4,3491,Stayed
3531,7776-QGYJC,Female,64,No,No,39,Month-to-Month,Yes,40.68,81.5,3107.3,5,2042,Stayed
3532,9313-QOLTZ,Male,31,No,No,26,Month-to-Month,No,31.73,20.9,518.3,3,5895,Stayed
3533,4672-FOTSD,Male,54,No,No,12,Month-to-Month,Yes,45.8,67.25,832.3,3,4334,Stayed
3534,9818-XQCUV,Female,52,No,No,2,Month-to-Month,No,25.92,20.35,45.3,3,5994,Joined
3535,7338-ERIVA,Male,40,No,No,39,One Year,Yes,0.0,45.05,1790.6,3,4003,Stayed
3536,8259-NFJTV,Female,37,No,No,7,Month-to-Month,Yes,0.0,34.65,246.6,3,5996,Stayed
3537,6968-GMKPR,Female,39,No,No,55,Month-to-Month,Yes,22.34,81.55,4509.5,3,5167,Stayed
3538,4751-ERMAN,Male,43,No,No,72,Two Year,Yes,42.16,75.4,5480.25,3,4171,Stayed
3539,1436-ZMJAN,Female,62,No,No,10,Month-to-Month,Yes,37.08,67.8,653.15,5,2709,Stayed
3540,0799-DDIHE,Female,24,Yes,No,15,Month-to-Month,Yes,24.27,46.3,639.45,5,3103,Stayed
3541,3070-FNFZQ,Female,48,No,No,23,Two Year,No,39.59,20.4,478.75,4,4698,Stayed
3542,2812-SFXMJ,Male,46,No,No,1,Month-to-Month,No,7.66,20.05,20.05,3,4221,Joined
3543,5014-WUQMG,Male,23,Yes,No,47,One Year,Yes,15.59,96.1,4391.45,3,5793,Stayed
3544,5312-TSZVC,Female,36,No,No,15,One Year,No,23.56,19.65,270.6,5,4818,Stayed
3545,2782-JEEBU,Male,39,No,No,21,Month-to-Month,Yes,0.0,36.0,780.15,4,3378,Stayed
3546,5127-BZENZ,Female,62,No,No,56,One Year,Yes,39.72,65.2,3512.15,3,4775,Stayed
3547,2720-FVBQP,Female,28,Yes,No,6,Month-to-Month,Yes,24.83,48.95,273.25,3,3061,Stayed
3548,4522-XRWWI,Male,30,No,No,42,One Year,Yes,17.31,80.45,3375.9,3,4397,Stayed
3549,3766-EJLFL,Female,55,No,No,68,Two Year,Yes,18.42,109.05,7508.55,4,6391,Stayed
3550,5939-SXWHM,Male,59,No,No,48,Two Year,No,20.73,26.3,1245.05,3,2111,Stayed
3551,7643-RCHXS,Female,31,No,No,63,Two Year,No,41.84,19.35,1263.85,4,4566,Stayed
3552,8246-SHFGA,Male,24,Yes,No,17,Month-to-Month,No,34.02,21.1,385.55,3,2842,Stayed
3553,0620-XEFWH,Male,41,No,No,4,Month-to-Month,No,39.04,18.85,84.2,4,5279,Stayed
3554,6485-QXWWE,Female,51,No,No,62,Two Year,No,2.83,26.0,1638.7,3,4535,Stayed
3555,7321-VGNKU,Female,45,No,No,2,Month-to-Month,Yes,7.7,70.35,120.25,3,4917,Joined
3556,5327-CNLUQ,Male,33,No,No,48,Two Year,Yes,6.1,96.9,4473.45,4,2613,Stayed
3557,7552-KEYGT,Male,53,No,No,27,Two Year,No,44.19,19.55,520.55,4,4430,Stayed
3558,5816-JMLGY,Female,28,Yes,No,70,Two Year,Yes,39.78,80.4,5717.85,5,6367,Stayed
3559,2927-QRRQV,Male,44,No,No,46,One Year,Yes,10.13,94.65,4312.5,4,4120,Stayed
3560,6265-SXWBU,Male,35,No,No,69,One Year,Yes,42.45,95.75,6511.25,4,5561,Stayed
3561,7941-RCJOW,Male,34,No,No,65,Two Year,No,44.7,19.55,1218.65,5,4309,Stayed
3562,2387-KDZQY,Male,46,No,No,17,One Year,No,31.6,20.1,279.5,4,2185,Stayed
3563,3584-WKTTW,Male,23,Yes,No,51,One Year,Yes,39.32,111.55,5720.35,4,4053,Stayed
3564,3399-BMLVW,Male,40,No,No,51,Two Year,Yes,9.53,60.5,3121.45,3,4994,Stayed
3565,1971-DTCZB,Female,52,No,No,72,Two Year,Yes,42.64,90.95,6468.6,3,6091,Stayed
3566,3374-PZLXD,Male,31,No,No,34,Month-to-Month,No,36.52,19.7,675.6,3,4136,Stayed
3567,3813-DHBBB,Male,39,No,No,67,Two Year,Yes,0.0,50.95,3521.7,3,6395,Stayed
3568,2812-REYAT,Female,56,No,No,49,One Year,No,22.1,20.05,923.1,5,5579,Stayed
3569,6518-PPLMZ,Male,38,No,No,53,Two Year,No,25.32,19.4,1110.35,3,4497,Stayed
3570,4939-KYYPY,Male,55,No,No,27,Month-to-Month,Yes,33.94,59.45,1611.65,4,4818,Stayed
3571,5930-GBIWP,Male,46,No,No,69,Two Year,Yes,3.24,81.5,5553.25,4,5286,Stayed
3572,6022-KOUQO,Female,51,No,No,2,Month-to-Month,Yes,0.0,29.05,44.75,4,4998,Joined
3573,2361-UPSND,Female,45,No,No,46,One Year,Yes,44.75,70.6,3231.05,3,5433,Stayed
3574,6035-RIIOM,Female,39,No,No,54,Two Year,Yes,31.55,97.2,5129.45,5,4971,Stayed
3575,9504-DSHWM,Male,53,No,No,20,Month-to-Month,Yes,33.14,59.2,1191.2,3,5924,Stayed
3576,5035-BVCXS,Male,20,Yes,No,11,Month-to-Month,Yes,13.55,75.9,866.4,4,4278,Stayed
3577,3533-UVMOM,Male,56,No,No,68,Two Year,Yes,11.94,70.95,4741.45,3,5036,Stayed
3578,1478-VPOAD,Female,39,No,No,1,Month-to-Month,Yes,37.5,43.8,43.8,5,4633,Joined
3579,9995-HOTOH,Male,36,No,No,63,Two Year,Yes,0.0,59.0,3707.6,3,5639,Stayed
3580,2988-PLAHS,Female,58,No,No,3,One Year,Yes,29.51,69.95,220.45,5,2754,Joined
3581,1371-OJCEK,Female,25,Yes,No,48,One Year,No,13.67,24.35,1133.7,5,4200,Stayed
3582,4999-IEZLT,Male,45,No,No,66,One Year,Yes,0.0,29.45,1983.15,3,5112,Stayed
3583,8883-ANODQ,Female,44,No,No,68,Two Year,Yes,24.94,84.4,5746.75,5,5045,Stayed
3584,2351-RRBUE,Female,20,Yes,No,7,One Year,No,41.64,20.65,134.05,4,3575,Stayed
3585,5980-BDHPY,Male,48,No,No,72,Two Year,Yes,12.02,87.1,6230.1,3,5993,Stayed
3586,1498-DQNRX,Female,46,No,No,29,Month-to-Month,No,5.69,19.85,573.05,4,2712,Stayed
3587,9469-WEJBT,Male,56,No,No,37,Month-to-Month,Yes,6.99,90.35,3419.3,3,3347,Stayed
3588,2581-VKIRT,Female,57,No,No,59,One Year,Yes,14.49,65.5,3801.3,3,5631,Stayed
3589,2851-MMUTZ,Female,29,Yes,No,27,Month-to-Month,Yes,1.31,56.15,1439.35,3,3056,Stayed
3590,3307-TLCUD,Male,36,No,No,17,Month-to-Month,Yes,0.0,34.4,592.75,3,4207,Stayed
3591,6625-FLENO,Male,31,No,No,58,Two Year,No,18.68,20.75,1185.95,5,4927,Stayed
3592,2967-MXRAV,Male,29,Yes,No,1,One Year,No,43.57,18.8,18.8,3,5160,Joined
3593,8189-HBVRW,Female,50,No,No,53,Month-to-Month,Yes,2.51,90.8,4921.2,3,5249,Stayed
3594,4163-KIUHY,Male,21,Yes,No,35,Month-to-Month,No,39.84,25.6,901.25,4,2980,Stayed
3595,3500-NSDOA,Male,35,No,No,68,Two Year,Yes,11.12,70.8,4859.95,4,5540,Stayed
3596,1171-TYKUR,Male,20,Yes,No,47,Month-to-Month,No,10.07,25.4,1139.2,3,3159,Stayed
3597,1219-NNDDO,Female,51,No,No,9,Month-to-Month,Yes,42.41,76.85,663.55,5,4834,Stayed
3598,8388-DMKAE,Female,41,No,No,8,Two Year,No,15.86,20.25,174.65,5,2653,Stayed
3599,4403-BWPAY,Male,40,No,No,14,One Year,No,33.5,24.8,321.7,4,4527,Stayed
3600,9659-QEQSY,Female,26,Yes,No,45,Month-to-Month,Yes,33.73,115.65,5125.5,3,3974,Stayed
3601,5405-ZMYXQ,Female,21,Yes,No,8,Month-to-Month,Yes,1.28,74.6,548.9,5,2142,Stayed
3602,1442-OKRJE,Male,40,No,No,66,One Year,Yes,39.45,103.15,7031.3,4,4663,Stayed
3603,4737-AQCPU,Male,39,No,No,72,Two Year,Yes,42.55,72.1,5016.65,3,4658,Stayed
3604,2808-CHTDM,Female,47,No,No,23,Two Year,No,35.86,25.1,611.45,5,2267,Stayed
3605,0793-TWELN,Female,27,Yes,No,4,Month-to-Month,Yes,6.5,80.15,319.85,3,2841,Stayed
3606,3283-WCWXT,Male,58,No,No,6,Two Year,No,31.73,25.4,153.3,3,2882,Stayed
3607,5451-MHQOF,Male,64,No,No,56,One Year,No,32.93,24.45,1431.65,3,5623,Stayed
3608,4836-WNFNO,Female,56,No,No,72,Two Year,No,39.98,25.0,1849.2,4,6126,Stayed
3609,9225-BZLNZ,Male,64,No,No,72,Two Year,Yes,16.58,85.25,6083.1,3,6275,Stayed
3610,0354-VXMJC,Male,60,No,No,23,Two Year,No,34.04,19.6,426.65,5,4617,Stayed
3611,4422-QVIJA,Female,52,No,No,35,Month-to-Month,Yes,38.82,50.15,1655.35,3,5879,Stayed
3612,8332-OSJDW,Male,54,No,No,12,One Year,No,45.15,26.4,314.95,4,3277,Stayed
3613,4735-BJKOU,Female,33,No,No,40,Two Year,No,8.36,20.15,804.85,5,3915,Stayed
3614,0274-JKUJR,Male,21,Yes,No,7,Month-to-Month,Yes,0.0,58.85,465.7,3,3332,Stayed
3615,5740-YHGTW,Male,62,No,No,70,Month-to-Month,Yes,32.38,97.55,6669.05,4,4551,Stayed
3616,8917-SZTTJ,Male,31,No,No,60,Two Year,No,21.98,19.65,1161.75,5,6315,Stayed
3617,1696-MZVAU,Male,27,Yes,No,39,One Year,Yes,0.0,25.25,947.75,3,4259,Stayed
3618,7359-WWYJV,Male,53,No,No,72,Two Year,Yes,6.29,114.45,8375.05,4,6274,Stayed
3619,4906-ZHGPK,Male,49,No,No,54,One Year,Yes,48.45,70.7,3770.0,3,5276,Stayed
3620,3795-GWTRD,Female,58,No,No,63,Two Year,Yes,6.33,75.55,4707.85,4,4626,Stayed
3621,1298-PHBTI,Male,40,No,No,71,Two Year,Yes,33.67,84.8,6152.4,3,5952,Stayed
3622,6223-DHJGV,Female,56,No,No,42,One Year,No,23.25,20.65,958.1,4,5956,Stayed
3623,6961-MJKBO,Male,27,Yes,No,47,Two Year,No,6.61,20.45,943.0,4,4342,Stayed
3624,8158-WPEZG,Male,20,Yes,No,11,Month-to-Month,Yes,0.0,35.65,425.1,4,4986,Stayed
3625,0727-BNRLG,Male,41,No,No,69,Two Year,Yes,49.35,97.65,6743.55,3,5709,Stayed
3626,6435-SRWBJ,Female,21,Yes,No,5,Month-to-Month,Yes,29.74,82.75,417.75,4,5269,Stayed
3627,9964-WBQDJ,Female,19,Yes,No,71,Two Year,No,24.72,24.4,1725.4,5,4412,Stayed
3628,6303-KFWSL,Female,28,Yes,No,29,One Year,Yes,39.35,55.25,1620.2,4,5481,Stayed
3629,1702-CCFNJ,Male,39,No,No,52,Month-to-Month,Yes,44.65,61.35,3169.55,3,4729,Stayed
3630,8932-CZHRQ,Male,40,No,No,68,One Year,Yes,20.29,76.75,5233.25,4,5395,Stayed
3631,0386-CWRGM,Female,61,No,No,46,Two Year,No,47.5,19.4,967.85,4,2320,Stayed
3632,5515-RUGKN,Male,63,No,No,8,Month-to-Month,Yes,30.53,54.75,438.05,5,5317,Stayed
3633,0404-AHASP,Male,23,Yes,No,72,Two Year,No,27.97,19.7,1421.9,3,6436,Stayed
3634,7279-NMVJC,Female,38,No,No,17,One Year,No,25.62,19.9,323.15,4,2093,Stayed
3635,2081-VEYEH,Male,42,No,No,3,Month-to-Month,Yes,12.66,107.95,318.6,3,5653,Joined
3636,9060-HJJRW,Female,52,No,No,51,One Year,Yes,0.0,56.4,2928.5,4,4380,Stayed
3637,2587-YNLES,Female,52,No,No,6,Two Year,No,25.05,20.1,100.35,4,5874,Stayed
3638,7398-SKNQZ,Female,51,No,No,3,Month-to-Month,Yes,2.97,94.9,273.2,5,2330,Joined
3639,1958-RNRKS,Male,62,No,No,30,Month-to-Month,Yes,5.56,49.9,1441.95,4,3712,Stayed
3640,5136-RGMZO,Male,39,No,No,31,Month-to-Month,Yes,6.4,71.05,2168.15,4,4443,Stayed
3641,8345-MVDYC,Female,57,No,No,45,Two Year,Yes,37.39,81.65,3618.7,3,5937,Stayed
3642,8226-BXGES,Male,30,No,No,64,One Year,Yes,13.8,89.45,5692.65,3,5519,Stayed
3643,1015-OWJKI,Male,46,No,No,1,Month-to-Month,No,5.02,19.05,19.05,4,5279,Joined
3644,2040-XBAVJ,Male,51,No,No,72,Two Year,Yes,24.95,114.45,8100.55,3,4700,Stayed
3645,8887-IPQNC,Female,61,No,No,7,Month-to-Month,Yes,31.43,44.25,313.45,5,5014,Stayed
3646,8646-JCOMS,Female,43,No,No,66,One Year,Yes,11.72,90.55,6130.95,5,4958,Stayed
3647,1222-KJNZD,Male,61,No,No,40,Month-to-Month,No,1.89,20.4,745.3,3,5918,Stayed
3648,0106-GHRQR,Male,24,Yes,No,16,Month-to-Month,Yes,25.71,71.4,1212.1,5,3360,Stayed
3649,3768-VHXQO,Male,19,Yes,No,67,Two Year,No,3.28,24.85,1583.5,4,4833,Stayed
3650,8952-WCVCD,Female,45,No,No,41,One Year,Yes,9.85,104.45,4162.05,3,2719,Stayed
3651,2418-TPEUN,Female,58,No,No,56,Two Year,No,48.56,19.8,1119.9,3,4681,Stayed
3652,3963-RYFNS,Female,25,Yes,No,72,Two Year,Yes,48.52,116.45,8013.55,4,5567,Stayed
3653,8540-ZQGEA,Female,58,No,No,54,Two Year,No,32.72,20.05,1102.4,5,4212,Stayed
3654,4137-JOPHL,Female,63,No,No,50,Two Year,Yes,29.8,89.7,4304.5,4,5306,Stayed
3655,7801-CEDNV,Male,33,No,No,27,One Year,Yes,9.01,48.7,1421.75,3,3560,Stayed
3656,3658-QQJYD,Male,56,No,No,62,One Year,Yes,38.33,74.3,4698.05,4,5974,Stayed
3657,1803-BGNBD,Female,59,No,No,12,Month-to-Month,Yes,37.63,54.3,654.5,3,3854,Stayed
3658,6950-TWMYB,Male,31,No,No,54,Two Year,Yes,46.7,79.95,4362.05,3,4387,Stayed
3659,5848-FHRFC,Female,49,No,No,68,Two Year,No,2.83,20.05,1386.9,4,5740,Stayed
3660,2243-FNMMI,Male,20,Yes,No,20,Month-to-Month,No,31.02,19.4,415.4,3,4958,Stayed
3661,2511-MORQY,Male,46,No,No,50,One Year,Yes,10.33,54.9,2614.1,4,4322,Stayed
3662,5356-KZCKT,Male,42,No,No,58,Two Year,No,2.38,24.45,1513.6,4,6490,Stayed
3663,9470-XCCEM,Male,41,No,No,35,Month-to-Month,Yes,48.08,89.65,3161.6,3,2622,Stayed
3664,6519-CFDBX,Female,31,No,No,2,Month-to-Month,Yes,10.81,45.4,80.95,3,4964,Joined
3665,3902-MIVLE,Male,35,No,No,63,Two Year,Yes,12.15,75.7,4676.7,3,5113,Stayed
3666,0409-WTMPL,Female,35,No,No,58,One Year,Yes,37.95,110.65,6526.65,3,4761,Stayed
3667,8763-KIAFH,Female,37,No,No,27,One Year,No,20.96,20.55,583.3,4,2269,Stayed
3668,3669-WHAFY,Female,57,No,No,71,Two Year,Yes,9.44,115.15,8078.1,3,4144,Stayed
3669,3055-VTCGS,Female,35,No,No,63,One Year,Yes,27.38,58.55,3503.5,3,6312,Stayed
3670,3144-KMTWZ,Male,40,No,No,71,Month-to-Month,Yes,26.56,93.25,6669.45,4,6035,Stayed
3671,2007-QVGAW,Female,51,No,No,68,Two Year,No,46.61,19.35,1292.65,4,6303,Stayed
